Unnamed: 0,player,game,card,one,play,point,new,take,use,turn,build,action,place,board,round,win,two,end,time,must,tile,score,differ,power,also,set,dice,first,get,number,citi,move,make,three,deck,hand,start,includ,collect,order,charact,world,mdash,resourc,victori,hero,may,tri,publish,four,mani,color,need,way,rule,control,space,base,token,uniqu,choos,oppon,complet,draw,ndash,gain,special,team,edit,allow,abil,five,creat,roll,good,everi,work,phase,battl,role,ship,find,come,becom,monster,piec,worker,adventur,best,mdashdescript,anoth,combin,even,possibl,help,expans,money,locat,around,give,Description
201825,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,in ex libris you are a collector of rare and valuable books in a thriving gnomish village recently the mayor and village council have announced an opening for a grand librarian a prestigious and lucrative position they intend to award to the most qualified villager unfortunately several of your book collector colleagues more like acquaintances really are also candidates to outshine your competition you need to expand your personal library by sending your trusty assistants out into the village to find the most impressive tomes sources for the finest books are scarce so you need to beat your opponents to them when they pop up you have only a week before the mayors official inspector comes to judge your library so be sure your assistants have all your books shelved the inspector is a tough cookie and will use her official checklist to grade your library on several criteria including shelf stability alphabetical order and variety mdash and dont think shell turn a blind eye to books the council has banned you need shrewd planning and cunning tactics and perhaps a little magic to surpass your opponents and become grand librarian 
298281,1,7,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,in exit the game puzzle ndash the sacred temple an exciting race through the jungle begins on a small island in the indian ocean but before the players can explore the mysterious temple they have to solve tricky puzzles and assemble four puzzles everyone on the team must do everything they can to achieve the goal while shaking off annoying treasure hunters in exit the sacred temple you are racing through the jungle on a small island in the indian ocean trying to save the professor and find the sacred temple before the treasure hunters do only this time itrsquos different because there are riddles within riddles hidden within puzzles like other exits before it this game has no game board but it also has no cards instead in this new addition to the exit series there are four puzzles which you will find during play and assemble one section at a time one puzzle after another each puzzle creates an image that will show you what you need to find in the game and what each room looks like at the start of the game all you have available to you are the puzzle bag containing pieces with a grayishblue back and no pattern and the decoder disk but there are also strange items to be found within the game that may be used to help solve the riddles found in each of the puzzles the game ends when you have solved the last riddle and saved the professor and the temple difficulty level 3 of 5 
226522,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exit the game ndash dead man on the orient express is a puzzle game modeled after escape rooms starting with season 3 the exit series is divided into difficulty levels dead man on the orient express is categorized at hard level 
203420,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,everyone meant to use the cabin only as a shelter for the night but come the morning the door has been secured by a combination lock with no one knowing the combination of numbers that will let them leave the windows are barred as well an enigmatic spinning code dial and a mysterious book is all that you have to go on can you escape from this abandoned cottage in exit the game ndash the abandoned cabin players must use their team spirit creativity and powers of deduction to crack codes solve puzzles collect objects and earn their freedom bit by bit 
255675,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gloomy vaults lie under the city of lights the catacombs of paris swallow the light secrets and mdash apparently mdash also people after the mysterious disappearance of a friend in the catacombs players in exit the game ndash the catacombs of horror embark on a mysterious search through the underground labyrinth will players be able to find their friend in time and escape this cavernous world full of dark mysteries like other titles in the series exit the game ndash the catacombs of horror includes components meant to be folded written upon or torn so its marketed as a singleuse game whats different in this game is that it consists of two parts with each part being its own challenge 
295945,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,according to legend tonights moon is at the right angle to find a priceless red ruby hidden in the tomb of sir reginald wreston no one has succeeded in finding it yet will you triumph tonight exit the game ndash the cemetery of the knight is a puzzle game modeled after escape rooms and it includes components meant to be folded written upon or torn so its marketed as a singleuse game 
295944,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,exit the game ndash the enchanted forest is a puzzle game modeled after escape rooms and it includes components meant to be folded written upon or torn so its marketed as a singleuse game a relaxing walk in the woods takes a very different turn when you suddenly encounter strange fairytale creatures and even stranger puzzles will you ever find your way out description from the publisher 
215840,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the castle is the highlight of the hike but hardly have the hikers entered the old walls when the squeaky doors close escape appears impossible mdash but strange hints may lead players in a new direction can they solve the riddles and find the way to freedom exit the game ndash the forbidden castle is a puzzle game modeled after escape rooms 
215841,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,for those shipwrecked on the beach of this forgotten island a chained boat is the only hope mdash but the mysterious owner has left puzzles over the whole island will the team solve them free the boat and escape exit the game ndash the forgotten island is a puzzle game modeled after escape rooms 
269968,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,fancy a ride at the fair on the ghost train of course mdash but what if this ride suddenly stops and you become trapped in the scenery then its time to start working with your fellow passengers to escape this place of horror as quickly as possible exit the game ndash the haunted roller coaster is particularly suited for novice riddlers as an introduction to this series of escape room games like other titles in the series exit the game ndash the haunted roller coaster includes components meant to be folded written upon or torn so its marketed as a singleuse game 
226519,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exit das spiel ndash das haus der raumltsel is a puzzle game modeled after escape rooms starting with season 3 the exit series is divided into difficulty levels das haus der raumltsel is categorised at beginners level 
244918,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exit the game ndash the mysterious museum is a puzzle game modeled after escape rooms starting with season 3 the exit series is divided into difficulty levels the mysterious museum is categorized at beginner level 
203416,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,on an egyptian holiday players are visiting the highlight of the entire journey the stone pyramids but after rising through the narrow labyrinthine corridors they discover that theyve lost the rest of the group after wandering for hours they end up in a mysterious grave chamber mdash and suddenly the stone door closes behind them the players are caught on the floor is a sandcovered notebook and an ancient spinning code dial will the players escape in time or be forever buried under stone in exit the game ndash the pharaohs tomb players must use their team spirit creativity and powers of deduction to crack codes solve puzzles collect objects and earn their freedom bit by bit 
215842,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,an alarm sounded in the eternal ice so the polar station has been evacuated and foreclosed but a small group of researchers has remained behind by mistake mdash and they have only one hour to find the code that will crack the lock program exit the game ndash the polar station is a puzzle game modeled after escape rooms 
203417,2,2,2,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,as the subjects of a medical study the players have checked into a lab but while theyre on time at the site no one else seems to be there mdash then they realize that something seems wrong here steam has started emerging from one of the test tubes and theyve all gotten dizzy to the point of passing out when they awaken they discover that the door is locked and no other way out seems possible only a notebook and an enigmatic spinning code dial seem to offer any clues for how to escape the lab in exit the game ndash the secret lab players must use their team spirit creativity and powers of deduction to crack codes solve puzzles collect objects and earn their freedom bit by bit extra material it is highly recommended that you have penspencils writing paper and scissors at hand when you play the game note there is a printing error in the first english edition on the 2nd star clue card please refer to the forums if you are confused after using that clue card 
206943,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,a short teaser game with only few riddles for 16 players you followed the invitation to a new premiere in town but as soon as you enter the theater you realise that all doors are locked even the one you just entered solve all puzzles to find the secret about this premiere 
226520,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exit the game ndash the sinister mansion is a puzzle game modeled after escape rooms starting with season 3 the exit series is divided into difficulty levels the sinister mansion is categorized at intermediate level 
283797,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,team spirit creativity mystery and speed are in demand at exit the game ndash the stormy flight the 14 players have little time to bring a complicated situation under control again the players are part of the crew of a passenger plane headed to barbados suddenly they get into the middle of an electrical storm water penetrates the machine and parts of the technology fail will the team be able to repair the aircraft and land safely there is not much time left 
